name/season,injury,days
raphael-guerreiro_21/22,muscular problems,7
raphael-guerreiro_21/22,Corona virus,10
raphael-guerreiro_21/22,Torn muscle fiber,32
raphael-guerreiro_21/22,Calf problems,24
nico-schulz_21/22,Muscle injury,24
nico-schulz_21/22,Torn muscle fiber,30
nico-schulz_21/22,Muscle injury,29
nico-schulz_20/21,Torn muscle fiber,24
nico-schulz_20/21,Calf injury,25
nico-schulz_19/20,Muscle injury,27
nico-schulz_19/20,Foot injury,38
marcel-schmelzer_20/21,Knee surgery,715
marcel-schmelzer_19/20,Knee problems,25
marcel-schmelzer_19/20,muscular problems,14
marcel-schmelzer_19/20,Torn muscle fiber,53
marcel-schmelzer_19/20,strain,23
thomas-meunier_23/24,Muscle injury,88
thomas-meunier_22/23,Muscle injury,43
thomas-meunier_22/23,Back problems,8
thomas-meunier_22/23,Torn muscle fiber,28
thomas-meunier_22/23,Broken cheekbone,28
thomas-meunier_22/23,Groin problems,0
thomas-meunier_21/22,Tendon rupture,77
thomas-meunier_21/22,minor knock,11
thomas-meunier_21/22,muscular problems,11
thomas-meunier_21/22,Knock,4
thomas-meunier_21/22,muscular problems,7
thomas-meunier_21/22,Corona virus,17
thomas-meunier_20/21,Inflammation in the knee,18
thomas-meunier_20/21,Torn muscle fiber,17
thomas-meunier_19/20,Rest,4
mateu-morey_23/24,Knee injury,76
mateu-morey_22/23,Fitness,103
mateu-morey_22/23,Knee surgery,170
mateu-morey_22/23,Fitness,94
mateu-morey_20/21,Cruciate ligament injury,375
mateu-morey_20/21,muscular problems,11
mateu-morey_20/21,muscular problems,7
mateu-morey_20/21,Torn muscle fiber,35
mateu-morey_19/20,Shoulder injury,56
marius-wolf_23/24,Ligament stretching,3
marius-wolf_22/23,Ill,5
marius-wolf_22/23,Balance disorder,60
marius-wolf_22/23,infection,7
marius-wolf_22/23,Circulation problems,7
marius-wolf_21/22,Corona virus,7
marius-wolf_21/22,Hamstring injury,21
marius-wolf_21/22,Torn ankle ligaments,17
marius-wolf_19/20,strain,42
marius-wolf_19/20,Bruise on ankle,4
marius-wolf_19/20,Quarantine,31
felix-passlack_21/22,Muscle injury,28
felix-passlack_20/21,minor knock,7
lukasz-piszczek_20/21,muscular problems,10
lukasz-piszczek_20/21,muscular problems,5
lukasz-piszczek_20/21,Back problems,9
lukasz-piszczek_19/20,Torn muscle fiber,11
lukasz-piszczek_19/20,muscular problems,6
emre-can_23/24,Knock,6
emre-can_23/24,bruise,28
emre-can_22/23,muscular problems,3
emre-can_21/22,Muscle injury,24
emre-can_21/22,Muscle injury,21
emre-can_21/22,muscular problems,36
emre-can_21/22,Calf problems,22
emre-can_20/21,muscular problems,3
emre-can_20/21,Corona virus,14
emre-can_19/20,muscular problems,12
emre-can_19/20,influenza,7
mahmoud-dahoud_22/23,Shoulder injury,98
mahmoud-dahoud_21/22,Shoulder injury,84
mahmoud-dahoud_21/22,Back problems,3
mahmoud-dahoud_21/22,Inner ligament stretch of the knee,49
mahmoud-dahoud_20/21,minor knock,3
mahmoud-dahoud_20/21,Ill,3
mahmoud-dahoud_19/20,Knee injury,32
thomas-delaney_23/24,Knee surgery,57
thomas-delaney_23/24,Ill,4
thomas-delaney_23/24,Broken collarbone,33
thomas-delaney_22/23,Knee injury,56
thomas-delaney_21/22,Calf strain,19
thomas-delaney_21/22,muscular problems,48
thomas-delaney_20/21,infection,2
thomas-delaney_20/21,bruise,2
thomas-delaney_19/20,Muscle injury,48
thomas-delaney_19/20,Knee problems,58
thomas-delaney_19/20,Torn ankle ligaments,42
tobias-raschl_21/22,Groin problems,5
tobias-raschl_21/22,Groin problems,8
tobias-raschl_20/21,Foot injury,34
tobias-raschl_20/21,Ligament stretching,7
tobias-raschl_19/20,Ligament stretching,8
dominik-wanner_23/24,Stomach flu,8
dominik-wanner_22/23,Knee bruise,28
dominik-wanner_22/23,Tendonitis,99
dominik-wanner_22/23,Dental surgery,7
dominik-wanner_21/22,unknown injury,2
dominik-wanner_20/21,Eye injury,3
dominik-wanner_20/21,Knock,4
jude-bellingham_23/24,ankle sprain,21
jude-bellingham_23/24,Shoulder injury,17
jude-bellingham_22/23,Knee injury,2
jude-bellingham_21/22,Knee problems,6
jude-bellingham_20/21,Knock,11
giovanni-reyna_23/24,Ill,2
giovanni-reyna_22/23,Fissure of the fibula,89
giovanni-reyna_22/23,cold,4
giovanni-reyna_22/23,strain,10
giovanni-reyna_22/23,muscular problems,7
giovanni-reyna_22/23,Fitness,28
giovanni-reyna_21/22,Muscle injury,80
giovanni-reyna_21/22,Hamstring injury,14
giovanni-reyna_21/22,Ill,7
giovanni-reyna_21/22,Fitness,56
giovanni-reyna_21/22,Muscle injury,84
giovanni-reyna_20/21,muscular problems,7
giovanni-reyna_20/21,infection,4
giovanni-reyna_19/20,infection,3
julian-brandt_23/24,Ill,10
julian-brandt_23/24,muscular problems,3
julian-brandt_22/23,Torn muscle fiber,21
julian-brandt_22/23,influenza,8
julian-brandt_21/22,concussion,7
julian-brandt_21/22,Muscle injury,11
julian-brandt_21/22,Corona virus,17
julian-brandt_19/20,Torn lateral ankle ligament,14
julian-brandt_19/20,Adductor pain,14
reinier_23/24,Hamstring injury,22
reinier_22/23,Hamstring injury,53
reinier_22/23,Ankle injury,29
reinier_22/23,muscular problems,21
reinier_20/21,muscular problems,6
reinier_20/21,Corona virus,16
reinier_19/20,Muscle injury,15
marco-reus_23/24,Ill,9
marco-reus_22/23,Ill,4
marco-reus_22/23,Ill,10
marco-reus_22/23,Inflammation in the ankle joint,56
marco-reus_22/23,Ankle problems,17
marco-reus_22/23,Torn lateral ankle ligament,24
marco-reus_21/22,Torn muscle fiber,24
marco-reus_21/22,Rest,7
marco-reus_21/22,Ill,21
marco-reus_21/22,minor knock,11
marco-reus_21/22,Knee problems,4
marco-reus_21/22,Knee problems,3
marco-reus_20/21,Bruise on ankle,18
marco-reus_20/21,Tendonitis,32
marco-reus_19/20,Fitness,79
jadon-sancho_23/24,Ill,2
jadon-sancho_23/24,muscular problems,4
jadon-sancho_22/23,depression,36
jadon-sancho_22/23,Ill,13
jadon-sancho_21/22,Tonsillitis,12
jadon-sancho_20/21,Torn muscle bundle,47
jadon-sancho_20/21,infection,5
thorgan-hazard_23/24,Cruciate ligament tear,34
thorgan-hazard_23/24,flu,4
thorgan-hazard_23/24,Knee injury,25
thorgan-hazard_22/23,Ankle injury,7
thorgan-hazard_22/23,unknown injury,25
thorgan-hazard_22/23,Thigh problems,4
thorgan-hazard_21/22,Back problems,49
thorgan-hazard_21/22,Corona virus,17
thorgan-hazard_21/22,Ankle problems,4
thorgan-hazard_21/22,Ankle problems,28
thorgan-hazard_20/21,Torn muscle fiber,60
thorgan-hazard_20/21,Hamstring strain,11
thorgan-hazard_20/21,Torn muscle fiber,31
thorgan-hazard_19/20,Bruised ribs,17
thorgan-hazard_19/20,minor knock,7
ansgar-knauff_22/23,Broken collarbone,63
ansgar-knauff_22/23,Hip problems,4
ansgar-knauff_22/23,muscular problems,31
ansgar-knauff_22/23,Hamstring injury,21
erling-haaland_23/24,Muscle injury,8
erling-haaland_23/24,Stress reaction of the bone,53
erling-haaland_23/24,Ankle injury,7
erling-haaland_23/24,Ankle injury,1
erling-haaland_22/23,Groin problems,13
erling-haaland_22/23,Foot bruise,9
erling-haaland_21/22,Ill,0
erling-haaland_21/22,muscular problems,42
erling-haaland_21/22,Hip flexor problems,35
erling-haaland_21/22,muscular problems,18
erling-haaland_20/21,minor knock,4
erling-haaland_20/21,muscular problems,4
erling-haaland_20/21,Torn muscle fiber,28
erling-haaland_20/21,Knee problems,4
erling-haaland_19/20,Knee problems,11
youssoufa-moukoko_23/24,Hamstring injury,24
youssoufa-moukoko_23/24,Hamstring strain,8
youssoufa-moukoko_22/23,Syndesmosis ligament tear,46
youssoufa-moukoko_22/23,Compression of the spine,3
youssoufa-moukoko_21/22,Torn muscle fiber,31
youssoufa-moukoko_21/22,Torn muscle fiber,38
youssoufa-moukoko_21/22,inflammation,14
youssoufa-moukoko_21/22,Muscle injury,21
youssoufa-moukoko_20/21,Ligament injury,70
youssoufa-moukoko_20/21,Knee problems,17
steffen-tigges_23/24,Fitness,12
steffen-tigges_22/23,Shoulder injury,85
steffen-tigges_21/22,Dislocation fracture of the ankle joint,112
steffen-tigges_21/22,Muscle injury,38
peter-gulacsi_23/24,muscular problems,7
peter-gulacsi_23/24,Toe injury,2
peter-gulacsi_22/23,Cruciate ligament tear,344
peter-gulacsi_22/23,Muscle injury,14
peter-gulacsi_21/22,Corona virus,10
peter-gulacsi_21/22,Injury to abdominal muscles,14
peter-gulacsi_20/21,Capsular injury,7
peter-gulacsi_19/20,Head injury,7
dayot-upamecano_23/24,Torn muscle fiber,13
dayot-upamecano_23/24,Hamstring injury,24
dayot-upamecano_23/24,Adductor pain,4
dayot-upamecano_22/23,Torn muscle fiber,11
dayot-upamecano_22/23,Toe injury,4
dayot-upamecano_21/22,Corona virus,7
dayot-upamecano_21/22,Hamstring injury,11
dayot-upamecano_20/21,Muscle injury,13
dayot-upamecano_20/21,Torn muscle fiber,13
dayot-upamecano_19/20,Fitness,19
dayot-upamecano_19/20,Knee injury,25
ibrahima-konate_23/24,Thigh problems,12
ibrahima-konate_23/24,Muscle injury,20
ibrahima-konate_22/23,Muscle injury,28
ibrahima-konate_22/23,Knee injury,55
ibrahima-konate_20/21,Ankle injury,49
ibrahima-konate_20/21,Torn muscle fiber,106
ibrahima-konate_19/20,Torn muscle fiber,14
ibrahima-konate_19/20,Torn muscle fiber,160
lukas-klostermann_23/24,Hamstring injury,40
lukas-klostermann_23/24,Ill,7
lukas-klostermann_22/23,Torn muscle bundle,45
lukas-klostermann_22/23,Syndesmosis ligament tear,90
lukas-klostermann_21/22,Quarantine,10
lukas-klostermann_21/22,Adductor pain,14
lukas-klostermann_21/22,Torn muscle fiber,25
lukas-klostermann_20/21,Torn muscle fiber,39
lukas-klostermann_20/21,Knee surgery,63
lukas-klostermann_19/20,Knee problems,4
willi-orban_23/24,Torn lateral knee ligament,130
willi-orban_21/22,Ill,2
willi-orban_21/22,Corona virus,15
willi-orban_21/22,Hamstring injury,13
willi-orban_21/22,influenza,4
willi-orban_19/20,Arthroscopy,192
marcel-halstenberg_23/24,Knee problems,4
marcel-halstenberg_22/23,influenza,10
marcel-halstenberg_22/23,strain,3
marcel-halstenberg_22/23,Back problems,11
marcel-halstenberg_21/22,Capsular injury,196
marcel-halstenberg_20/21,Quarantine,17
marcel-halstenberg_20/21,Adductor injury,17
marcel-halstenberg_20/21,muscular problems,7
marcel-halstenberg_19/20,Adductor pain,7
marcel-halstenberg_19/20,Torn muscle fiber,17
marcel-halstenberg_19/20,Back problems,7
marcel-halstenberg_19/20,Hip injury,11
marcel-halstenberg_19/20,Knee injury,11
angelino_21/22,cold,4
angelino_21/22,Muscle injury,18
angelino_20/21,Muscle injury,40
nordi-mukiele_22/23,Hamstring injury,98
nordi-mukiele_22/23,Hamstring injury,38
nordi-mukiele_21/22,Corona virus,13
nordi-mukiele_20/21,Torn muscle fiber,8
nordi-mukiele_19/20,Torn muscle fiber,15
benjamin-henrichs_23/24,Muscle injury,20
benjamin-henrichs_21/22,Stomach flu,3
benjamin-henrichs_21/22,Corona virus,6
benjamin-henrichs_21/22,Knee problems,21
benjamin-henrichs_20/21,Fitness,13
benjamin-henrichs_20/21,Patellar tendon problems,67
benjamin-henrichs_19/20,Back injury,16
benjamin-henrichs_19/20,Fitness,16
benjamin-henrichs_19/20,Foot injury,24
hugo-novoa_23/24,unknown injury,55
hugo-novoa_22/23,unknown injury,8
hugo-novoa_21/22,Corona virus,18
tyler-adams_22/23,Hamstring injury,84
tyler-adams_21/22,Thigh problems,7
tyler-adams_21/22,muscular problems,6
tyler-adams_20/21,Back problems,28
tyler-adams_20/21,Inner ligament injury,1
tyler-adams_19/20,Torn muscle fiber,12
tyler-adams_19/20,Adductor pain,10
tyler-adams_19/20,Fitness,37
eric-martel_23/24,Achilles tendon problems,19
eric-martel_22/23,Metacarpal fracture,3
marcel-sabitzer_23/24,Rest,2
marcel-sabitzer_23/24,Calf problems,3
marcel-sabitzer_23/24,Adductor pain,22
marcel-sabitzer_22/23,Meniscus injury,36
marcel-sabitzer_22/23,Groin problems,3
marcel-sabitzer_22/23,unknown injury,8
marcel-sabitzer_21/22,muscular problems,5
marcel-sabitzer_21/22,Calf injury,25
marcel-sabitzer_20/21,Calf problems,5
marcel-sabitzer_20/21,Torn muscle fiber,24
marcel-sabitzer_19/20,Knee injury,8
konrad-laimer_23/24,Calf injury,28
konrad-laimer_22/23,Ankle injury,7
konrad-laimer_22/23,Syndesmotic ligament tear,112
konrad-laimer_22/23,Ankle problems,14
konrad-laimer_21/22,Inner ligament injury,18
konrad-laimer_21/22,Adductor pain,18
konrad-laimer_21/22,muscular problems,18
konrad-laimer_20/21,Bone edema,242
konrad-laimer_19/20,influenza,4
dominik-szoboszlai_23/24,Hamstring injury,29
dominik-szoboszlai_23/24,Hamstring injury,25
dominik-szoboszlai_21/22,Ankle problems,4
dominik-szoboszlai_20/21,Adductor pain,191
amadou-haidara_23/24,Torn muscle bundle,54
amadou-haidara_21/22,Inner ligament injury,48
amadou-haidara_21/22,Ankle problems,10
amadou-haidara_20/21,Corona virus,14
kevin-kampl_22/23,muscular problems,4
kevin-kampl_21/22,Knee problems,2
kevin-kampl_20/21,Ankle problems,8
kevin-kampl_19/20,Adductor pain,6
kevin-kampl_19/20,Ankle problems,26
kevin-kampl_19/20,Fitness,50
kevin-kampl_19/20,Ankle injury,38
kevin-kampl_19/20,Tonsillitis,7
kevin-kampl_19/20,Ankle problems,34
kevin-kampl_19/20,Ankle injury,15
lazar-samardzic_21/22,unknown injury,8
lazar-samardzic_20/21,Meniscus tear,38
lazar-samardzic_20/21,Corona virus,13
sidney-raebiger_23/24,unknown injury,19
sidney-raebiger_23/24,unknown injury,32
sidney-raebiger_22/23,Ill,4
sidney-raebiger_22/23,Ligament injury,23
sidney-raebiger_22/23,Fitness,2
sidney-raebiger_22/23,Torn ligaments,37
sidney-raebiger_22/23,Ill,7
dani-olmo_23/24,muscular problems,7
dani-olmo_23/24,Acromioclavicular joint dislocation,53
dani-olmo_23/24,Knee injury,37
dani-olmo_22/23,Torn muscle fiber,35
dani-olmo_22/23,Inner knee ligament tear,49
dani-olmo_21/22,cold,7
dani-olmo_21/22,Corona virus,10
dani-olmo_21/22,Torn muscle fiber,39
christopher-nkunku_23/24,Hamstring injury,67
christopher-nkunku_23/24,Hip injury,23
christopher-nkunku_23/24,Fitness,43
christopher-nkunku_23/24,Knee injury,109
christopher-nkunku_22/23,Torn muscle fiber,39
christopher-nkunku_22/23,Fitness,10
christopher-nkunku_22/23,Torn lateral knee ligament,83
christopher-nkunku_22/23,Wrist injury,3
christopher-nkunku_21/22,Corona virus,7
christopher-nkunku_20/21,Back problems,7
christopher-nkunku_20/21,Ankle problems,32
emil-forsberg_22/23,infection,6
emil-forsberg_21/22,Hamstring injury,43
emil-forsberg_20/21,Knee injury,28
emil-forsberg_19/20,Tonsillitis,6
emil-forsberg_19/20,cold,4
emil-forsberg_19/20,muscular problems,3
joscha-wosz_21/22,Corona virus,12
justin-kluivert_22/23,Hamstring injury,26
justin-kluivert_22/23,unknown injury,7
justin-kluivert_21/22,Hamstring injury,44
justin-kluivert_21/22,Hamstring strain,15
justin-kluivert_20/21,Ankle injury,9
justin-kluivert_20/21,Calf injury,25
justin-kluivert_19/20,Hamstring injury,43
dennis-borkowski_23/24,Abdominal problems,6
dennis-borkowski_22/23,Ill,6
dennis-borkowski_21/22,cold,5
fabrice-hartmann_22/23,Hamstring injury,41
fabrice-hartmann_22/23,Hamstring injury,8
fabrice-hartmann_19/20,Torn knee ligaments,297
fabrice-hartmann_19/20,Ankle injury,1
ademola-lookman_23/24,Ankle sprain,14
ademola-lookman_22/23,Hamstring muscle injury,35
ademola-lookman_20/21,muscular problems,13
ademola-lookman_19/20,Calf injury,6
ademola-lookman_19/20,Back problems,7
ademola-lookman_19/20,Fitness,6
yussuf-poulsen_23/24,Hamstring injury,25
yussuf-poulsen_22/23,Calf problems,11
yussuf-poulsen_22/23,muscular problems,7
yussuf-poulsen_22/23,influenza,4
yussuf-poulsen_22/23,Torn muscle fiber,87
yussuf-poulsen_21/22,Muscle injury,10
yussuf-poulsen_21/22,Corona virus,7
yussuf-poulsen_21/22,Torn muscle fiber,35
yussuf-poulsen_21/22,Fitness,14
yussuf-poulsen_21/22,Thigh problems,7
yussuf-poulsen_20/21,Thigh problems,11
yussuf-poulsen_20/21,Muscle injury,7
yussuf-poulsen_20/21,Adductor injury,4
yussuf-poulsen_20/21,Quarantine,3
yussuf-poulsen_19/20,Ankle injury,45
alexander-sorloth_23/24,Thigh problems,24
alexander-sorloth_22/23,Ill,4
alexander-sorloth_22/23,influenza,8
alexander-sorloth_22/23,Foot bruise,9
alexander-sorloth_21/22,Ill,2
alexander-sorloth_21/22,Hamstring injury,22
alexander-sorloth_21/22,Ill,13
hee-chan-hwang_23/24,unknown injury,42
hee-chan-hwang_23/24,unknown injury,12
hee-chan-hwang_23/24,Hamstring injury,8
hee-chan-hwang_22/23,Hamstring injury,31
hee-chan-hwang_22/23,Hamstring injury,7
hee-chan-hwang_22/23,Adductor pain,6
hee-chan-hwang_21/22,Hamstring injury,49
hee-chan-hwang_20/21,Corona virus,42
hee-chan-hwang_19/20,Torn muscle fiber,84
hee-chan-hwang_19/20,Thigh problems,32
hee-chan-hwang_19/20,Eye injury,6
lukas-hradecky_21/22,Corona virus,4
lukas-hradecky_20/21,Achilles tendon problems,45
niklas-lomb_21/22,Corona virus,10
niklas-lomb_21/22,Finger injury,21
marcel-johnen_21/22,influenza,21
marcel-johnen_21/22,Dental surgery,16
marcel-johnen_21/22,Inflammation of ligaments in the knee,21
edmond-tapsoba_23/24,Hand injury,14
edmond-tapsoba_21/22,Corona virus,5
edmond-tapsoba_21/22,Syndesmotic ligament tear,91
edmond-tapsoba_20/21,Corona virus,11
jonathan-tah_21/22,infection,4
jonathan-tah_19/20,Back problems,4
jonathan-tah_19/20,influenza,7
aleksandar-dragovic_23/24,Shoulder injury,31
aleksandar-dragovic_21/22,Corona virus,13
tin-jedvaj_23/24,unknown injury,32
tin-jedvaj_23/24,Rest,2
tin-jedvaj_23/24,Back problems,6
tin-jedvaj_23/24,Muscle injury,21
tin-jedvaj_21/22,Muscle injury,4
tin-jedvaj_21/22,unknown injury,25
daley-sinkgraven_23/24,Muscle injury,17
daley-sinkgraven_21/22,Torn muscle fiber in the adductor area,28
daley-sinkgraven_20/21,Internal ligament strain,59
daley-sinkgraven_20/21,Torn muscle fiber,21
daley-sinkgraven_20/21,Corona virus,6
daley-sinkgraven_19/20,Hamstring injury,53
daley-sinkgraven_19/20,minor knock,5
wendell_23/24,unknown injury,46
wendell_22/23,unknown injury,10
wendell_21/22,Knee injury,27
wendell_20/21,Corona virus,10
wendell_19/20,Hamstring strain,12
santiago-arias_23/24,Leg injury,20
santiago-arias_22/23,Calf injury,26
santiago-arias_22/23,Leg injury,14
santiago-arias_21/22,Hamstring injury,127
santiago-arias_20/21,Broken fibula,279
santiago-arias_19/20,Groin injury,21
timothy-fosu-mensah_23/24,Fitness,82
timothy-fosu-mensah_23/24,Knee injury,39
timothy-fosu-mensah_21/22,Hamstring injury,133
timothy-fosu-mensah_20/21,Cruciate ligament tear,312
timothy-fosu-mensah_19/20,Knee injury,48
mitchell-weiser_23/24,Adductor pain,10
mitchell-weiser_23/24,muscular problems,5
mitchell-weiser_22/23,Muscle injury,64
mitchell-weiser_22/23,Ankle injury,17
mitchell-weiser_21/22,Torn muscle bundle,28
mitchell-weiser_21/22,Corona virus,10
mitchell-weiser_21/22,Corona virus,17
mitchell-weiser_21/22,Quarantine,7
mitchell-weiser_20/21,Hamstring injury,53
mitchell-weiser_19/20,Torn ankle ligaments,53
mitchell-weiser_19/20,Metatarsal bruise,32
sven-bender_20/21,Capsular injury,55
sven-bender_20/21,Ankle problems,13
sven-bender_19/20,Ankle injury,2
sven-bender_19/20,Inner ligament injury,42
lars-bender_20/21,Meniscus injury,116
lars-bender_20/21,Thigh problems,22
lars-bender_20/21,Dead leg,5
lars-bender_20/21,Neck injury,4
lars-bender_19/20,Foot injury,43
lars-bender_19/20,Hamstring injury,10
lars-bender_19/20,muscular problems,25
lars-bender_19/20,Torn muscle fiber,19
lars-bender_19/20,Thigh problems,5
lars-bender_19/20,Hamstring strain,6
julian-baumgartlinger_22/23,Meniscus injury,62
julian-baumgartlinger_21/22,Knee surgery,188
julian-baumgartlinger_20/21,Cruciate ligament injury,114
julian-baumgartlinger_20/21,muscular problems,6
julian-baumgartlinger_19/20,muscular problems,3
kerem-demirbay_22/23,muscular problems,3
kerem-demirbay_21/22,Capsular injury,14
kerem-demirbay_20/21,Corona virus,11
kerem-demirbay_19/20,Back problems,7
nadiem-amiri_21/22,unknown injury,9
nadiem-amiri_21/22,Ill,25
nadiem-amiri_20/21,Corona virus,13
nadiem-amiri_20/21,Quarantine,7
nadiem-amiri_19/20,Shoulder injury,34
exequiel-palacios_23/24,muscular problems,3
exequiel-palacios_23/24,Muscle injury,37
exequiel-palacios_23/24,Rest,2
exequiel-palacios_23/24,Knee problems,2
exequiel-palacios_22/23,Muscle injury,23
exequiel-palacios_22/23,Hamstring injury,49
exequiel-palacios_21/22,Back injury,38
exequiel-palacios_21/22,cold,4
exequiel-palacios_21/22,Torn lateral ankle ligament,18
exequiel-palacios_20/21,Adductor injury,18
exequiel-palacios_20/21,Lumbar vertebra fracture,70
exequiel-palacios_20/21,Ill,3
exequiel-palacios_19/20,Torn muscle bundle,39
charles-aranguiz_23/24,ankle sprain,50
charles-aranguiz_22/23,Adductor pain,17
charles-aranguiz_22/23,Fitness,23
charles-aranguiz_22/23,Calf injury,204
charles-aranguiz_22/23,muscular problems,3
charles-aranguiz_21/22,Muscle injury,32
charles-aranguiz_21/22,Calf injury,46
charles-aranguiz_20/21,Muscle injury,88
charles-aranguiz_19/20,Ill,11
charles-aranguiz_19/20,Torn muscle fiber,42
charles-aranguiz_19/20,Hairline crack in foot,28
cem-turkmen_22/23,Lumbago,2
jeremie-frimpong_23/24,unknown injury,7
